Zip Code,Status,Latitude,Longitude
SE22 8BP,No Sale - Follow Up,51.46427,-0.07963
SW3 5EP,No Sale - Follow Up,51.48465,-0.17508
E3 4AX,No Sale - Follow Up,51.517088,-0.0219461
SE16 5GY,No Sale - Follow Up,51.50214,-0.03495
E5 9QR,No Sale - Follow Up,51.557876684,-0.04850818
WN4 9NR,No Sale - Follow Up,53.4848,-2.6424
NG5 4FT,No Sale - Follow Up,52.98636,-1.13953
B66 4QX,No Sale - Follow Up,52.48464,-1.95805
BN22 8EH,No Sale - Follow Up,50.77431,0.29132
NG12 3NU,No Sale - Follow Up,52.90422,-1.03478
SE16 3AD,No Sale - Follow Up,51.48523,-0.05771
YO30 6DD,No Sale - Follow Up,53.97094,-1.09051
B23 5EJ,No Sale - Follow Up,52.536608525,-1.8545304916666667
B27 7AJ,No Sale - Follow Up,52.43378738888889,-1.8165324888888887
DE1 3FE,No Sale - Follow Up,52.930009,-1.47966
SW18 1HN,No Sale - Follow Up,51.458866,-0.19778
ME15 0BD,No Sale - Follow Up,51.2384,0.52157
RH6 8TQ,No Sale - Follow Up,51.18811,-0.17438
M32 9AT,No Sale - Follow Up,53.44255,-2.31452
SE10 0YR,No Sale - Follow Up,51.48928,0.00298
L17 2AT,No Sale - Follow Up,53.39195,-2.93449
L31 5LJ,No Sale - Follow Up,53.49898,-2.94682
PR1 8BU,No Sale - Follow Up,53.7573943,-2.7032734
EH8 8AU,No Sale - Follow Up,55.950647675,-3.1775923625
GL7 4AB,No Sale - Follow Up,51.70779,-1.78105
CV31 1BA,No Sale - Follow Up,52.28661,-1.53125
NE21 5EY,No Sale - Follow Up,54.957333590625,-1.71833439375
CV1 4JX,No Sale - Follow Up,52.42169,-1.50555
N22 5LY,No Sale - Follow Up,51.59957,-0.09794
N22 5LY,No Sale - Follow Up,51.59957,-0.09794
CA1 3RU,No Sale - Follow Up,54.88394,-2.88889
SE3 8QB,No Sale - Follow Up,51.46957,0.03785
N4 3JP,No Sale - Follow Up,51.565622075,-0.1082833
E1 4RR,No Sale - Follow Up,51.5193,-0.03705
RH10 1HA,No Sale - Follow Up,51.1152164,-0.18645465
RM10 8EE,No Sale - Follow Up,51.54364,0.15753
DA12 1BW,No Sale - Follow Up,51.4368,0.36883
SN11 9JT,No Sale - Follow Up,51.43806,-2.0550799
RG28 7SN,No Sale - Follow Up,51.23066,-1.32743
CA11 8FR,No Sale - Follow Up,54.65975826842105,-2.727114731578947
PE19 8PZ,No Sale - Follow Up,52.2268732,-0.2892206
DA12 4NW,No Sale - Follow Up,51.42123,0.39498
KT6 7NA,No Sale - Follow Up,51.37406,-0.28679
CO16 0LR,No Sale - Follow Up,51.8598591,1.16562862
HA7 4FS,No Sale - Follow Up,51.61422,-0.319
CB23 7DT,No Sale - Follow Up,52.18514585135135,0.013604370270270269
M7 3TH,No Sale - Follow Up,53.5017698,-2.278866
BB9 9LL,No Sale - Follow Up,53.83556,-2.18624
TW18 4EQ,No Sale - Follow Up,51.43526,-0.50798
CM17 9NW,No Sale - Follow Up,51.7742269,0.1366612
RG21 4HA,No Sale - Follow Up,51.27151,-1.07717
DL6 3AD,No Sale - Follow Up,54.369,-1.3033999
FK10 1SG,No Sale - Follow Up,56.10864,-3.77977
SE15 5TN,No Sale - Follow Up,51.4755199,-0.0652269
SW3 5AD,No Sale - Follow Up,51.4842299,-0.17515
L31 5LJ,No Sale - Follow Up,53.49898,-2.94682
TA21 8LT,No Sale - Follow Up,50.97859773333333,-3.2296544
SE12 0NF,No Sale - Follow Up,51.44457,0.01042
M11 2LX,No Sale - Follow Up,53.47208,-2.17192
CR8 3NE,No Sale - Follow Up,51.3425299,-0.13929
SW11 2JW,No Sale - Follow Up,51.46633,-0.16304
LE1 7DQ,No Sale - Follow Up,52.6278099,-1.12615
SE18 1HF,No Sale - Follow Up,51.48627,0.0983
SE18 7QB,No Sale - Follow Up,51.48546,0.08246
BB1 9PW,No Sale - Follow Up,53.78798,-2.48178
HX2 8JD,No Sale - Follow Up,53.75103,-1.89715
M32 9TD,No Sale - Follow Up,53.45591,-2.33406
B20 2PA,No Sale - Follow Up,52.518160566666666,-1.9247744666666669
TW1 3RJ,No Sale - Follow Up,51.448405,-0.3288657
B4 7DR,No Sale - Follow Up,52.4877481,-1.8919337
TQ5 9FN,No Sale - Follow Up,50.3962329,-3.4994421
DE14 1QD,No Sale - Follow Up,52.81208,-1.63222
SW17 9SD,No Sale - Follow Up,51.42266,-0.16554
S10 2FW,No Sale - Follow Up,53.37765,-1.48952
LE2 2DE,No Sale - Follow Up,52.61502,-1.10088
B28 8AE,No Sale - Follow Up,52.43892123,-1.847681405
BR1 1AA,No Sale - Follow Up,51.40155,0.01541
PE13 2PL,No Sale - Follow Up,52.6608703,0.1570267
DD4 9LY,No Sale - Follow Up,56.48888,-2.93345
AB11 8EL,No Sale - Follow Up,57.13187782666667,-2.08866668
NW1 0PT,No Sale - Follow Up,51.5373479,-0.1332044
E2 9HE,No Sale - Follow Up,51.5335154,-0.054449
LS8 3HX,No Sale - Follow Up,53.81922,-1.49818
E17 9ET,No Sale - Follow Up,51.58432,-0.0052
RH10 1HA,No Sale - Follow Up,51.1152164,-0.18645465
CB4 2SF,No Sale - Follow Up,52.2289747375,0.1246134125
W4 3TL,No Sale - Follow Up,51.47923,-0.27289
WV9 5NB,No Sale - Follow Up,52.62479,-2.14418
UB2 4GZ,No Sale - Follow Up,51.50494,-0.37574
SE1 0AP,No Sale - Follow Up,51.4989599,-0.10523
TW13 4PJ,No Sale - Follow Up,51.4327427,-0.4183528
OX2 9AA,No Sale - Follow Up,51.75066,-1.29693
MK4 1HR,No Sale - Follow Up,52.00717,-0.76791
EC4R 0DJ,No Sale - Follow Up,51.51086,-0.08755
HU5 2LR,No Sale - Follow Up,53.76701633636364,-0.36110146363636364
LU4 9HF,No Sale - Follow Up,51.911,-0.47815
WN7 5SJ,No Sale - Follow Up,53.49889825,-2.5278569666666666
SL1 1DZ,No Sale - Follow Up,51.51005,-0.5964699
SE10 0YR,No Sale - Follow Up,51.48928,0.00298
B8 3PJ,No Sale - Follow Up,52.49148773333333,-1.8433534666666669
CV2 2DY,No Sale - Follow Up,52.4256954,-1.4454135
HP22 7BP,No Sale - Follow Up,51.82209,-0.77585
OX3 7BX,No Sale - Follow Up,51.7595191,-1.2108226888888889
B28 8AB,No Sale - Follow Up,52.43671995,-1.84655055
NN15 7LU,No Sale - Follow Up,52.39341,-0.71862
M45 7WQ,No Sale - Follow Up,53.55527,-2.30919
HP22 7DX,No Sale - Follow Up,51.82458,-0.76676
S63 0UA,No Sale - Follow Up,53.54181,-1.31901
LE2 7TG,No Sale - Follow Up,52.61591,-1.1297269
WS1 4NR,No Sale - Follow Up,52.56651,-1.98722
CM2 9AQ,No Sale - Follow Up,51.722674080000004,0.46216774000000005
CV47 8AE,No Sale - Follow Up,52.2465,-1.31755
CV5 7PG,No Sale - Follow Up,52.4180599,-1.57482
OX16 5DF,No Sale - Follow Up,52.05848131818182,-1.3368217090909091
B13 9JE,No Sale - Follow Up,52.4450333,-1.870855225
CF11 9LP,No Sale - Follow Up,51.48671291666667,-3.195927816666667
PE1 4DA,No Sale - Follow Up,52.57916826666667,-0.23851233333333335
CM9 5DG,No Sale - Follow Up,51.72616675,0.6822837
DL17 8QR,No Sale - Follow Up,54.6885033,-1.5426162
DA5 3LD,No Sale - Follow Up,51.43793325714286,0.12929862857142857
LS23 6AT,No Sale - Follow Up,53.90204,-1.34085
IG1 3QT,No Sale - Follow Up,51.57231,0.06285
E6 1JP,No Sale - Follow Up,51.5360596,0.0472214
LS26 0ZJ,No Sale - Follow Up,53.75545,-1.50017
B73 6DF,No Sale - Follow Up,52.56930128260869,-1.8309003695652175
DE21 2UH,No Sale - Follow Up,52.9498027,-1.4254251
RM8 2DF,No Sale - Follow Up,51.54627,0.12014
OX16 5BU,No Sale - Follow Up,52.06048,-1.33574
N8 9NN,No Sale - Follow Up,51.5793,-0.11047
HU6 7JH,No Sale - Follow Up,53.773942848148145,-0.35521060370370366
W5 5BG,No Sale - Follow Up,51.51139951481481,-0.30946028148148147
CF14 3DB,No Sale - Follow Up,51.50146,-3.19089
NW3 3JT,No Sale - Follow Up,51.54359,-0.16643
CF5 6XR,No Sale - Follow Up,51.4623165,-3.2747321
SG12 7DX,No Sale - Follow Up,51.81008,-0.02817
SW6 3AA,No Sale - Follow Up,51.4711041,-0.1955523
NN1 2AP,No Sale - Follow Up,52.23868923333333,-0.8917572222222222
NW6 7SX,No Sale - Follow Up,51.5411513,-0.2006935
E15 1AJ,No Sale - Follow Up,51.53856643333333,-0.00169475
LS11 5LE,No Sale - Follow Up,53.76648,-1.55632
CH43 4XD,No Sale - Follow Up,53.38956,-3.03652
ME15 7HP,No Sale - Follow Up,51.25554,0.54605
FY8 2HH,No Sale - Follow Up,53.76077,-3.03164
BL9 9PX,No Sale - Follow Up,53.5784499,-2.30187
DE22 4PH,No Sale - Follow Up,52.92785,-1.54264
B11 4NX,No Sale - Follow Up,52.452821481818184,-1.8711139113636364
OX3 7BX,No Sale - Follow Up,51.7595191,-1.2108226888888889
PE7 8LU,No Sale - Follow Up,52.5350469,-0.2716784
SK13 1PB,No Sale - Follow Up,53.4627399,-1.97259
UB4 8JN,No Sale - Follow Up,51.5248,-0.42597
HP2 5LS,No Sale - Follow Up,51.7590745,-0.4542173
TW3 1SX,No Sale - Follow Up,51.4686,-0.35673
RM16 6SE,Failed Finance,51.49006,0.30431
N17 0JE,Failed Finance,51.601344553846154,-0.05685188076923078
SW2 2PD,Failed Finance,51.44567,-0.11445
NN2 8JY,Failed Finance,52.26967,-0.89468
HU6 7SP,Failed Finance,53.769861164,-0.36244247599999996
PE13 3FE,Failed Finance,52.67047,0.16136
SW18 4PS,Failed Finance,51.45649,-0.19136
GU21 8AT,Failed Finance,51.313851,-0.6010587
EH16 4ZF,Failed Finance,55.931875,-3.1351147333333333
EC1V 4JE,Failed Finance,51.52299,-0.10246
BL1 1HR,Failed Finance,53.57993,-2.42582
LE15 7HA,Failed Finance,52.71849,-0.78025
MK2 3PG,Failed Finance,51.97683,-0.7227
IP28 8NG,Failed Finance,52.3716376,0.4677325
MK2 2BW,Failed Finance,51.99862,-0.71365
ME4 5NT,Failed Finance,51.37429,0.53172
SW3 4BU,Failed Finance,51.48684,-0.16364
SE5 7DY,Failed Finance,51.4744699,-0.08871
LE2 3FQ,Failed Finance,52.61606,-1.11663
BS5 9NW,Failed Finance,51.4574486,-2.5559916
WF12 8JR,Failed Finance,53.68635,-1.61414
RM10 7PB,Failed Finance,51.55502,0.15357
B68 0HA,Failed Finance,52.47079,-2.00505
BS4 3AT,Failed Finance,51.4363485,-2.5544739
LE3 9HQ,Failed Finance,52.64063,-1.16291
DE22 3QJ,Failed Finance,52.91906055952381,-1.4858835523809524
M22 4FS,Failed Finance,53.41186,-2.25681
N15 3RF,Failed Finance,51.58544,-0.09602
E7 9PD,Failed Finance,51.541102,0.0271616
DN4 0RW,Failed Finance,53.51166,-1.1519299
ST20 0NF,Failed Finance,52.82282,-2.32827
EN6 2QQ,Failed Finance,51.68935,-0.1797
IP8 4FA,Failed Finance,52.08058,1.09522
HA5 3SN,Failed Finance,51.60235,-0.39928
RG21 6BF,Failed Finance,51.27022,-1.0955
NW8 8TH,Failed Finance,51.52569,-0.1651
M17 8AA,Failed Finance,53.46275154705882,-2.351397235294118
DE1 1SD,Failed Finance,52.91953395,-1.4771076875
WR4 9LN,Failed Finance,52.2102253,-2.1928581
BS4 1QL,Failed Finance,51.41965,-2.5997499
M8 0SN,Failed Finance,53.5075632,-2.2408472
PO9 5FH,Failed Finance,50.86524,-0.96128
LS11 6HF,Failed Finance,53.77537,-1.54701
WF17 7PB,Failed Finance,53.70564,-1.64115
PL9 8TE,Failed Finance,50.36384,-4.08188
LL13 9HH,Failed Finance,53.04773,-2.96955
LU4 8AD,Failed Finance,51.8857746,-0.43143065
W13 0AG,Failed Finance,51.52738,-0.33185
E15 4EH,Failed Finance,51.543111555555555,0.011199722222222222
NR8 5BH,Failed Finance,52.6721999,1.18753
BD17 7FB,Failed Finance,53.8379,-1.76474
LU3 1TJ,Failed Finance,51.89755,-0.44176
LE67 5UG,Failed Finance,52.75712975,-1.3528397
B67 6QU,Failed Finance,52.48501,-1.98214
DH1 3RW,Failed Finance,54.7752038,-1.5763278
SW2 5RT,Failed Finance,51.45967,-0.11785
M14 4AH,Failed Finance,53.4573396,-2.2269588
B24 9AD,Failed Finance,52.520409666666666,-1.84060215
LS11 6HL,Failed Finance,53.77532,-1.5470299
TN25 4HF,Failed Finance,51.20798,0.94243
M9 7JD,Failed Finance,53.52394,-2.18315
YO31 8RY,Failed Finance,53.97283,-1.07479
OL4 4SW,Failed Finance,53.54581,-2.06593
B23 6UY,Failed Finance,52.5229823047619,-1.8453256904761903
LS8 5QQ,Failed Finance,53.81155,-1.5197
S7 2EF,Failed Finance,53.353371833333334,-1.5014091333333335
LU7 4QX,Failed Finance,51.914,-0.65586
CM23 3US,Failed Finance,51.86096,0.16231
B6 5HG,Failed Finance,52.5025327,-1.89313236
UB4 0JA,Failed Finance,51.51756,-0.40319
SO17 2FB,Failed Finance,50.92266,-1.39512
L21 2QL,Failed Finance,53.4695899,-3.0027499
BR1 4DU,Failed Finance,51.41523,0.01955
SE18 1EN,Failed Finance,51.48885,0.09555
M40 3LU,Failed Finance,53.5197999,-2.16939
AL5 5QR,Failed Finance,51.81882,-0.33885
UB6 0RR,Failed Finance,51.54941,-0.31852
M14 7HF,Failed Finance,53.44541,-2.24283
N22 8XZ,Failed Finance,51.60401586666667,-0.12088161666666668
KT6 6AH,Failed Finance,51.39031796666667,-0.29781423333333334
CW12 3AA,Failed Finance,53.16162,-2.20941
IG11 7SL,Failed Finance,51.53318,0.08275
B8 1EE,Failed Finance,52.4857657,-1.8621525
LS6 1FJ,Failed Finance,53.81626,-1.56756
SO16 5SA,Failed Finance,50.93925,-1.44603
WD24 7RT,Failed Finance,51.67896923333333,-0.3892555
SE5 9PU,Failed Finance,51.46963851818182,-0.09683656363636363
ME5 0HZ,Failed Finance,51.35789,0.52349
M14 7WP,Failed Finance,53.45159,-2.23737
YO24 2XY,Failed Finance,53.93428,-1.13708
G31 4LX,Failed Finance,55.84803,-4.20078
EN3 5HZ,Failed Finance,51.6588274,-0.03083826666666667
E8 4FA,Failed Finance,51.53674,-0.07625
BD21 1EY,Failed Finance,53.85929495,-1.9145766
SE18 5EH,Failed Finance,51.48766,0.05506
N9 0DT,Failed Finance,51.62112,-0.0597
CB23 1LG,Failed Finance,52.1487219,0.0549709
BR2 9UY,Failed Finance,51.39945,0.01493
CF11 9BE,Failed Finance,51.479805636363636,-3.1967888818181818
B26 3JS,Failed Finance,52.45172185,-1.77554525
SE4 1PD,Failed Finance,51.46917,-0.03081
SS17 8BL,Failed Finance,51.52879,0.43375
BL6 7JW,Failed Finance,53.6024699,-2.55311
HA7 3PZ,Failed Finance,51.61095,-0.32773
L13 8AZ,Failed Finance,53.42573,-2.93428
CF11 6SL,Failed Finance,51.47497,-3.18948
E14 0DF,Failed Finance,51.5104566,-0.0194944
RM16 4UU,Failed Finance,51.48841,0.36359
ME10 4FU,Failed Finance,51.33672,0.76454
EX15 3EP,Failed Finance,50.91534,-3.33061
M5 3NE,Failed Finance,53.4706825,-2.2742742
E3 5HL,Failed Finance,51.53111,-0.02947
IG1 2RL,Failed Finance,51.55081,0.08951
EH7 4PU,Failed Finance,55.96455,-3.18075
NW10 9AR,Failed Finance,51.5384,-0.25353
BD2 2LA,Failed Finance,53.82372,-1.72636
M26 3RT,Failed Finance,53.56866,-2.34449
BN18 0AX,Failed Finance,50.8417699,-0.63658
LS7 2RZ,Failed Finance,53.826,-1.55732
N14 4LJ,Failed Finance,51.63965,-0.12662
PE28 4PX,Failed Finance,52.3128898,-0.2281687
CT19 5BW,Failed Finance,51.08602,1.17365
E14 6JB,Failed Finance,51.5148771,-0.0236498
NN3 8ES,Failed Finance,52.2689,-0.81753
B4 7BA,Failed Finance,52.48944916,-1.8924743199999998
N1 0AB,Failed Finance,51.53961,-0.11883
N18 1HN,Failed Finance,51.61381,-0.06944
HA9 0PZ,Failed Finance,51.55735,-0.27748
BD18 2PG,Failed Finance,53.83495,-1.7561
TW7 5EG,Failed Finance,51.48051,-0.33555
SE10 0PP,Failed Finance,51.49623,0.01136
E17 5QE,Failed Finance,51.59729,-0.03927
KT15 1JG,Failed Finance,51.36295,-0.50217
CR0 0LX,Failed Finance,51.3407399,-0.01947
E16 3LT,Failed Finance,51.514449575,0.0356499125
TA6 4WS,Failed Finance,51.14497,-2.98195
EN3 6QY,Failed Finance,51.6751729,-0.0425492
BN1 5EG,Failed Finance,50.85749558333333,-0.15652916666666666
WV2 2AX,Failed Finance,52.56606,-2.09553
M7 4BW,Failed Finance,53.50419,-2.2551899
FK6 5FP,Failed Finance,56.02423,-3.93242
BN2 4DN,Failed Finance,50.840634990909095,-0.11541787727272727
FY8 2FU,Failed Finance,53.77493,-3.05161
LE5 0PN,Failed Finance,52.64459,-1.09539
SE15 3PX,Failed Finance,51.46214,-0.05931
SE13 6PA,Failed Finance,51.44872,-0.00263
E16 3NW,Failed Finance,51.5123212,0.027189
LS12 4PX,Failed Finance,53.78375245714285,-1.5985205714285715
N2 8BN,Failed Finance,51.59342,-0.16908
SR2 7ES,Failed Finance,54.90005,-1.38747
NW4 2HL,Failed Finance,51.58585,-0.21901
B30 3AD,Failed Finance,52.423583125,-1.914282525
N16 8PH,Failed Finance,51.55374,-0.0835
G66 3RH,Failed Finance,55.93864,-4.13304
RH10 1HA,Failed Finance,51.1152164,-0.18645465
M41 6QG,Failed Finance,53.44355,-2.39045
ML3 9PF,Failed Finance,55.77721,-4.08666
NG5 2GU,Failed Finance,52.98311,-1.15021
S60 2JA,Failed Finance,53.42472,-1.35751
E9 5HX,Failed Finance,51.55027,-0.02945
WS2 9UE,Failed Finance,52.58528,-2.00276
DE14 3PH,Failed Finance,52.79464,-1.64736
TW14 8EJ,Failed Finance,51.44874,-0.43816
E13 8NS,Failed Finance,51.52017,0.02871
PO19 8AG,Failed Finance,50.83133,-0.77894
CT9 4FN,Failed Finance,51.36094,1.38963
N7 7JP,Failed Finance,51.56127,-0.10852
UB8 2LL,Failed Finance,51.52287,-0.48256
PR25 1BA,Failed Finance,53.68347930952381,-2.7111550904761903
IV30 6FJ,Failed Finance,57.6435,-3.27781
E10 5FF,Failed Finance,51.57153,-0.01139
CF36 3QB,Failed Finance,51.4893,-3.7193
EH54 8NX,Failed Finance,55.9033616,-3.5672662
DY4 8GA,Failed Finance,52.5271,-2.05295
TF2 8JR,Failed Finance,52.72731,-2.4358399
DL2 2GA,Failed Finance,54.54327,-1.5818
S74 0AY,Failed Finance,53.49893,-1.45345
NP24 6JW,Failed Finance,51.71055,-3.22944
HP10 0NJ,Failed Finance,51.6020847,-0.6859638
NR18 0JP,Failed Finance,52.5801855,1.1111522
NW1 1RD,Failed Finance,51.5345299,-0.1332
TS7 8EU,Failed Finance,54.53037,-1.20122
B5 7DJ,Failed Finance,52.47013045,-1.89561695
M40 0BF,Failed Finance,53.51428,-2.18112
MK17 8DF,Failed Finance,52.0140544,-0.62798265
SE18 2TR,Failed Finance,51.4788,0.07719
HX1 4HG,Failed Finance,53.72159,-1.89072
SN5 4AX,Failed Finance,51.58563,-1.8763
E1 5RR,Failed Finance,51.52125,-0.05637
CR0 0EX,Failed Finance,51.33863,-0.00383
SE10 0QJ,Failed Finance,51.48983052,0.013869729999999999
HA8 5AW,Failed Finance,51.60661,-0.27502
W11 4TG,Failed Finance,51.50805,-0.21768
PO5 4DE,Failed Finance,50.79406,-1.09311
PO12 2JR,Failed Finance,50.79255275,-1.14998825
BB11 4NT,Failed Finance,53.78551,-2.25931
L39 5EW,Failed Finance,53.5502761,-2.9132906
UB4 9AA,Failed Finance,51.52628,-0.39981
HU8 0RT,Failed Finance,53.77506,-0.28326
L6 4DG,Failed Finance,53.4259,-2.94131
DL1 4AP,Failed Finance,54.52029,-1.53972
N22 5QH,Failed Finance,51.60338,-0.09703
YO17 6SL,Failed Finance,54.1483543,-0.8384859
NW6 7LS,Failed Finance,51.54277,-0.20196
SL1 2BH,Failed Finance,51.50405,-0.59626
TN38 9SZ,Failed Finance,50.86524,0.53103
UB5 6PU,Failed Finance,51.53617,-0.40969
E6 6AL,Failed Finance,51.5258899,0.06303
SE15 6FG,Failed Finance,51.47736,-0.07996
LA1 2AJ,Failed Finance,54.0542674882353,-2.7994582147058824
BL9 6AS,Failed Finance,53.59646,-2.28641
B43 6JY,Failed Finance,52.54980138571429,-1.9276890285714288
DT1 2TR,Failed Finance,50.70723,-2.43082
PE11 1ZA,Failed Finance,52.8027,-0.15137
IG8 9QS,Failed Finance,51.6102446,0.0188855
SE6 2HX,Failed Finance,51.44738,-0.01286
W11 4TW,Failed Finance,51.50697,-0.21678
L11 9DY,Failed Finance,53.45788,-2.91084
UB3 3EG,Failed Finance,51.51057,-0.41421
SW2 4NE,Failed Finance,51.44848,-0.13021
CW5 5EX,Failed Finance,53.06736,-2.5299
W3 6AD,Failed Finance,51.52301,-0.26104
M3 7DX,Failed Finance,53.48563,-2.25251
B9 5LG,Failed Finance,52.4824196,-1.84869805
CR0 1GJ,Failed Finance,51.37042,-0.1024
G41 2PL,Failed Finance,55.838775,-4.2690444
S42 6YN,Failed Finance,53.18583,-1.4094
CF82 7DX,Failed Finance,51.64099537142857,-3.236005664285714
OX3 8BN,Failed Finance,51.76431,-1.19276
MK4 2AQ,Failed Finance,52.00237,-0.76607
RM17 6SD,Failed Finance,51.47264,0.33147
HP13 7NH,Failed Finance,51.62778,-0.72341
NG17 7BQ,Failed Finance,53.09939,-1.2439
SW19 1TU,Failed Finance,51.42249,-0.1794099
WR4 0PS,Failed Finance,52.20319,-2.17543
M35 9BB,Failed Finance,53.51559,-2.15213
HU7 3FS,Failed Finance,53.8008,-0.36125
TN3 9BP,Failed Finance,51.11,0.28201
DH4 7HZ,Failed Finance,54.87812,-1.49578
B21 8BT,Failed Finance,52.513181525,-1.94475375
ST5 5BG,Failed Finance,53.00241958,-2.2720948
LN6 9NQ,Failed Finance,53.17584,-0.61415
PL31 1RE,Failed Finance,50.4617,-4.71594
KT3 3HP,Failed Finance,51.40532,-0.26512
BD3 8HN,Failed Finance,53.7973,-1.71938
NN1 5DY,Failed Finance,52.23954,-0.88742
SW13 0DU,Failed Finance,51.4723974,-0.24008240714285714
E14 6TN,Failed Finance,51.5205886,-0.01096255
SA12 7NX,Failed Finance,51.59613,-3.81862
B9 5XX,Failed Finance,52.4784518,-1.83890325
M14 6FQ,Failed Finance,53.4479058,-2.2189625
PE2 5RZ,Failed Finance,52.5480078,-0.2843752
YO18 8LW,Failed Finance,54.25,-0.81381
CM11 1DQ,Failed Finance,51.64008,0.43553
TR5 0TA,Failed Finance,50.31148,-5.20411
NG10 4EA,Failed Finance,52.90670488,-1.2903475466666667
B38 8AR,Failed Finance,52.410130675,-1.948474125
ME12 4RT,Failed Finance,51.39774,0.91939
OL10 4HG,Failed Finance,53.59436,-2.21618
SK14 4XD,Failed Finance,53.45738,-2.08895
BB6 7RF,Failed Finance,53.7898,-2.4018799
BL1 5BD,Failed Finance,53.58141,-2.4784799
AB25 1FA,Failed Finance,57.15353,-2.10312
G65 9AB,Failed Finance,55.97881,-4.06029
SO16 8GF,Failed Finance,50.9455322,-1.4444069449999999
EN2 0QT,Failed Finance,51.66328,-0.09231
W12 8AY,Failed Finance,51.50568,-0.21863
CM12 9SY,Failed Finance,51.61038,0.41289
SO14 3QZ,Failed Finance,50.89915,-1.40164
SE5 9PU,Failed Finance,51.46963851818182,-0.09683656363636363
UB2 4AF,Failed Finance,51.50733,-0.3505499
G3 6JQ,Failed Finance,55.8721112,-4.2672469
B6 6HQ,Failed Finance,52.5096333475,-1.8876938699999999
E14 5AB,Failed Finance,51.50478478,-0.018967460000000002
CV2 4BP,Failed Finance,52.41097,-1.47781
G12 0LT,Failed Finance,55.88899,-4.2993499
NG7 7AP,Failed Finance,52.9741537,-1.165515825
M8 9QR,Failed Finance,53.5055,-2.24365
NW4 2TG,Failed Finance,51.58315,-0.22477
SE18 3NA,Failed Finance,51.47276,0.06753
TW3 2PF,Failed Finance,51.46635,-0.34964
SR5 3RQ,Failed Finance,54.92114,-1.45953
HA0 4GP,Failed Finance,51.53957,-0.30023
LS17 7HQ,Failed Finance,53.84855,-1.54417
W11 2BS,Failed Finance,51.51514,-0.2018899
SR1 3HP,Failed Finance,54.90509,-1.38214
UB4 9JU,Failed Finance,51.53304,-0.40483
WA14 5JN,Failed Finance,53.40189,-2.3544
G74 3PW,Failed Finance,55.7795,-4.14092
IG11 0XN,Failed Finance,51.52596,0.11734
RM7 0AG,Failed Finance,51.56820595,0.18083295
NW4 4QR,Failed Finance,51.5915703,-0.2259093
N9 7QE,Failed Finance,51.63169,-0.05679
NW10 7FA,Failed Finance,51.5329971,-0.2845006
CV21 3PY,Failed Finance,52.372132063636364,-1.2568100636363637
DN37 9JJ,Failed Finance,53.57275311739131,-0.12800009130434783
WR9 7UH,Failed Finance,52.25406,-2.1739
CH1 3HP,Failed Finance,53.19625,-2.88915
SE11 5TP,Failed Finance,51.48251,-0.11233
HX3 8QE,Failed Finance,53.73785,-1.78701
SE25 6TQ,Failed Finance,51.40261,-0.09205
BB11 1EW,Failed Finance,53.78966,-2.2520699
HA5 3YA,Failed Finance,51.6103732,-0.3935503
LE9 8JW,Failed Finance,52.57392,-1.34578
LU6 2FQ,Failed Finance,51.86864,-0.58834
CR2 6FR,Failed Finance,51.35321,-0.10568
L6 1BA,Failed Finance,53.41123,-2.96524
UB9 6PE,Failed Finance,51.5867079,-0.4867234
SE13 7JU,Failed Finance,51.46188,-0.01872
SL1 1EE,Failed Finance,51.51042,-0.59938
BR2 8JL,Failed Finance,51.38516,0.0442
B34 6NR,Failed Finance,52.4993007,-1.7904191
EH4 4TB,Failed Finance,55.97162,-3.26406
EH6 5ES,Failed Finance,55.96696,-3.1760799
SW15 2BH,Failed Finance,51.45763,-0.21574
PA5 9HE,Failed Finance,55.83284,-4.49127
NR15 2XU,Failed Finance,52.48706,1.23028
N1 3AT,Failed Finance,51.54235,-0.0916199
LE2 3HD,Failed Finance,52.61285,-1.10718
EH8 7AZ,Failed Finance,55.95587,-3.14866
NN14 4JX,Failed Finance,52.39502,-0.53845
DN1 1AB,Failed Finance,53.52279,-1.13531
W4 3DH,Failed Finance,51.48912,-0.27848
BL9 9LS,Failed Finance,53.5784499,-2.30435
SM1 3HN,Failed Finance,51.3748977,-0.1970364
HU6 8SP,Failed Finance,53.776881679411765,-0.3874243
G81 1ND,Failed Finance,55.8967271,-4.395866
B62 8LZ,Failed Finance,52.46702,-2.03561
OL11 1AU,Failed Finance,53.60498,-2.14865
B76 2XA,Failed Finance,52.55639322727273,-1.7971350818181817
WF6 1PL,Failed Finance,53.692701979166664,-1.4125967708333333
LE3 0BH,Failed Finance,52.6260597,-1.1507344
CA1 2BH,Failed Finance,54.891,-2.92506
TN20 6TZ,Failed Finance,51.01925,0.27872
CT1 3QG,Failed Finance,51.27172756363636,1.0764128409090907
KY11 9JP,Failed Finance,56.04357,-3.343
N7 7NA,Failed Finance,51.55697,-0.11037
M1 6FT,Failed Finance,53.4750216,-2.2409177
GU34 5LB,Failed Finance,51.15217,-1.05643
PE19 8DA,Failed Finance,52.220213,-0.2939205
BD7 1AA,Failed Finance,53.79124,-1.75837
CA13 9NA,Failed Finance,54.6642497,-3.3648764
ST1 2PR,Failed Finance,52.5963992,-1.093298419637359
TS20 2RT,Failed Finance,54.58324,-1.30125
BD17 5RS,Failed Finance,53.84231,-1.79748
